Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,anomaly
6827,CA-2017-118689,2017-10-02,09/10/2017,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905.0,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,-1
6839,CA-2018-107517,2018-02-05,09/02/2018,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503.0,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,-1
6845,CA-2017-123946,2017-09-12,17/09/2017,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153.0,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1059.12,-1
6851,US-2017-100461,2017-01-08,12/01/2017,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,-1
6869,US-2017-126452,2017-08-21,28/08/2017,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004.0,West,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.056,-1
6877,US-2017-121013,2017-09-05,10/09/2017,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320.0,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,-1
6880,CA-2016-137113,2016-12-01,05/12/2016,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105.0,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.92,-1
6882,CA-2016-137113,2016-12-01,05/12/2016,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105.0,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4,-1
6885,CA-2016-120677,2016-05-31,04/06/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2567.84,-1
6902,US-2018-135013,2018-07-24,24/07/2018,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,92646.0,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2399.96,-1
6908,CA-2017-140249,2017-09-27,03/10/2017,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,98103.0,West,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,-1
6918,CA-2015-124247,2015-12-16,21/12/2015,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823.0,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,-1
6989,CA-2018-158561,2018-11-11,16/11/2018,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311.0,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,-1
7066,CA-2015-106726,2015-12-06,08/12/2015,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,-1
7082,CA-2017-106950,2017-09-02,06/09/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,-1
7085,CA-2018-118724,2018-07-21,25/07/2018,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521.0,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.192,-1
7115,US-2017-102239,2017-05-05,06/05/2017,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015.0,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,-1
7133,CA-2018-141439,2018-11-26,01/12/2018,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374.0,Central,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,-1
7150,CA-2016-166583,2016-06-26,30/06/2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Houston,Texas,77070.0,Central,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,971.88,-1
7174,US-2018-141677,2018-03-26,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,-1
7194,CA-2017-110492,2017-02-12,14/02/2017,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,-1
7228,CA-2018-127397,2018-02-24,28/02/2018,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,-1
7244,CA-2018-118892,2018-08-17,22/08/2018,Second Class,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,-1
7251,CA-2016-158491,2016-06-04,09/06/2016,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,-1
7281,CA-2016-162782,2016-02-21,27/02/2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Columbia,Maryland,21044.0,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,-1
7320,CA-2018-100097,2018-11-26,29/11/2018,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,-1
7329,US-2015-131275,2015-03-18,24/03/2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505.0,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,-1
7330,US-2015-131275,2015-03-18,24/03/2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,-1
7388,CA-2017-105732,2017-09-13,18/09/2017,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,-1
7453,CA-2018-105669,2018-09-17,22/09/2018,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036.0,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,-1
7456,CA-2017-137743,2017-07-30,04/08/2017,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,-1
7459,CA-2016-137974,2016-04-16,18/04/2016,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980.0,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,-1
7473,CA-2017-139997,2017-07-01,03/07/2017,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,84043.0,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,-1
7475,CA-2015-167199,2015-01-06,10/01/2015,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,-1
7488,US-2016-134558,2016-12-19,24/12/2016,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820.0,East,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,-1
7489,US-2016-134558,2016-12-19,24/12/2016,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820.0,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1053.164,-1
7510,US-2018-161935,2018-07-14,18/07/2018,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,-1
7521,US-2018-167920,2018-12-09,12/12/2018,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.98,-1
7526,CA-2015-125731,2015-09-10,16/09/2015,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,-1
7580,CA-2016-123113,2016-11-23,27/11/2016,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,-1
7584,CA-2015-163223,2015-03-21,25/03/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93,-1
7607,CA-2017-101791,2017-05-27,31/05/2017,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,-1
7633,US-2018-158526,2018-12-29,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,-1
7647,US-2015-115196,2015-09-09,13/09/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,-1
7649,CA-2017-138968,2017-03-15,16/03/2017,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110.0,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,-1
7650,CA-2016-101889,2016-12-27,31/12/2016,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302.0,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,-1
7667,US-2017-140158,2017-10-04,08/10/2017,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,-1
7680,CA-2015-133592,2015-12-31,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908.0,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,-1
7684,CA-2016-120782,2016-04-28,01/05/2016,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640.0,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,-1
7687,CA-2017-169838,2017-11-25,29/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201.0,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,-1
7698,CA-2018-151799,2018-12-14,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841.0,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,-1
7766,US-2018-118941,2018-08-12,12/08/2018,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044.0,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,-1
7770,CA-2017-155978,2017-08-01,01/08/2017,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728,-1
7773,CA-2017-108196,2017-11-25,02/12/2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130.0,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,-1
7815,US-2018-109316,2018-06-08,10/06/2018,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,-1
7819,CA-2017-138478,2017-10-21,26/10/2017,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976,-1
7841,US-2015-137869,2015-03-28,02/04/2015,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,-1
7847,CA-2016-125976,2016-09-27,02/10/2016,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,-1
7899,CA-2018-128363,2018-08-13,18/08/2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,-1
7915,CA-2018-165323,2018-06-17,21/06/2018,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024.0,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,-1
7938,CA-2018-166093,2018-08-17,24/08/2018,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,-1
7998,US-2018-105998,2018-11-03,05/11/2018,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037.0,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,-1
8010,CA-2016-110863,2016-11-17,24/11/2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,-1
8101,CA-2017-169663,2017-03-10,13/03/2017,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045.0,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6,-1
8103,CA-2016-149846,2016-05-22,26/05/2016,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045.0,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,-1
8124,CA-2015-138128,2015-12-09,15/12/2015,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976,-1
8154,CA-2018-140151,2018-03-23,25/03/2018,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115.0,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,-1
8169,CA-2018-107174,2018-11-06,13/11/2018,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105.0,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,-1
8179,CA-2017-166429,2017-09-02,08/09/2017,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198.0,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,-1
8181,CA-2016-119879,2016-11-21,25/11/2016,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,-1
8205,CA-2016-114811,2016-11-08,08/11/2016,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,-1
8209,CA-2016-141565,2016-09-20,24/09/2016,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,-1
8232,CA-2017-162355,2017-06-30,02/07/2017,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328.0,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,-1
8237,CA-2018-102204,2018-05-01,06/05/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,-1
8270,CA-2018-121790,2018-01-30,06/02/2018,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505.0,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,-1
8272,CA-2017-169670,2017-12-25,31/12/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,-1
8275,CA-2018-164112,2018-06-30,04/07/2018,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550.0,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,-1
8302,US-2018-167318,2018-07-26,01/08/2018,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,-1
8313,US-2018-105935,2018-01-26,31/01/2018,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,-1
8425,CA-2018-150091,2018-10-12,16/10/2018,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701.0,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,-1
8452,CA-2015-131387,2015-04-28,30/04/2015,First Class,AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,-1
8454,CA-2017-125087,2017-04-18,23/04/2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070.0,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,-1
8469,US-2017-164196,2017-11-11,17/11/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060.0,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,-1
8478,CA-2016-145758,2016-10-30,30/10/2016,Same Day,BF-11020,Barry Französisch,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,-1
8489,CA-2017-158841,2017-02-02,04/02/2017,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,-1
8555,CA-2017-102092,2017-12-09,11/12/2017,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,-1
8563,CA-2017-123540,2017-04-02,06/04/2017,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,-1
8569,CA-2017-162390,2017-12-06,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,-1
8573,CA-2015-121629,2015-11-28,02/12/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041.0,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,-1
8587,CA-2018-162015,2018-07-11,18/07/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,-1
8633,CA-2017-107783,2017-07-28,29/07/2017,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,-1
8681,CA-2017-143805,2017-12-01,03/12/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,-1
8700,CA-2018-119284,2018-06-15,20/06/2018,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,-1
8735,CA-2018-116988,2018-06-27,29/06/2018,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,-1
8750,US-2016-163825,2016-06-16,19/06/2016,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,-1
8761,CA-2017-159891,2017-01-31,06/02/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,-1
8782,CA-2016-133585,2016-03-01,04/03/2016,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070.0,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,-1
8784,CA-2017-116911,2017-09-15,20/09/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,-1
8799,US-2017-150140,2017-04-06,10/04/2017,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,-1
8800,CA-2015-116666,2015-05-08,10/05/2015,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,-1
8821,CA-2018-100622,2018-11-03,07/11/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984,-1
8833,CA-2016-153423,2016-06-22,27/06/2016,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,-1
8859,CA-2018-135909,2018-10-13,20/10/2018,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,-1
8891,CA-2017-147256,2017-10-17,21/10/2017,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203.0,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,-1
8893,CA-2016-111038,2016-12-01,06/12/2016,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,-1
8925,CA-2017-168032,2017-01-30,03/02/2017,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107.0,Central,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,-1
8936,CA-2018-130036,2018-08-27,27/08/2018,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,-1
8991,US-2016-128587,2016-12-24,30/12/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807.0,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,-1
8994,CA-2018-159100,2018-10-16,21/10/2018,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401.0,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,-1
9034,CA-2015-152268,2015-09-02,07/09/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701.0,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,-1
9040,CA-2017-117121,2017-12-17,21/12/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,-1
9057,CA-2016-160227,2016-11-02,04/11/2016,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011.0,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,-1
9060,CA-2017-132304,2017-06-14,18/06/2017,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103.0,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,-1
9144,US-2018-166688,2018-05-20,26/05/2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115.0,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.128,-1
